"timeMillisSpent","score"
1,"0hard/513soft"
2,"0hard/528soft"
3,"0hard/545soft"
5,"0hard/556soft"
5,"0hard/558soft"
6,"0hard/587soft"
357,"0hard/599soft"
10516,"0hard/600soft"
13220,"0hard/603soft"
