"timeMillisSpent","score"
4,"0hard/1563soft"
7,"0hard/1623soft"
10,"0hard/1712soft"
19,"0hard/1746soft"
53,"0hard/1771soft"
7507,"0hard/1777soft"
9919,"0hard/1781soft"
28848,"0hard/1794soft"
