"timeMillisSpent","score"
1,"0hard/624soft"
1,"0hard/707soft"
1,"0hard/727soft"
1,"0hard/765soft"
1,"0hard/814soft"
2,"0hard/1038soft"
3,"0hard/1046soft"
3,"0hard/1058soft"
5,"0hard/1114soft"
8,"0hard/1119soft"
8,"0hard/1126soft"
11,"0hard/1134soft"
12,"0hard/1141soft"
49,"0hard/1157soft"
49,"0hard/1173soft"
70,"0hard/1174soft"
106,"0hard/1178soft"
108,"0hard/1194soft"
534,"0hard/1199soft"
548,"0hard/1200soft"
