"timeMillisSpent","score"
0,"0hard/470soft"
0,"0hard/482soft"
0,"0hard/490soft"
2,"0hard/493soft"
2,"0hard/504soft"
2,"0hard/512soft"
2,"0hard/551soft"
4,"0hard/556soft"
