"timeMillisSpent","score"
5,"0hard/1186soft"
10,"0hard/1207soft"
21,"0hard/1208soft"
27,"0hard/1238soft"
34,"0hard/1251soft"
41,"0hard/1271soft"
63,"0hard/1275soft"
30000,"0hard/1278soft"
