"timeMillisSpent","score"
1,"0hard/391soft"
1,"0hard/439soft"
2,"0hard/451soft"
2,"0hard/471soft"
2,"0hard/540soft"
8,"0hard/574soft"
480,"0hard/576soft"
2207,"0hard/584soft"
2499,"0hard/591soft"
26927,"0hard/595soft"
26941,"0hard/596soft"
