"timeMillisSpent","score"
3,"0hard/631soft"
5,"0hard/862soft"
8,"0hard/1040soft"
10,"0hard/1089soft"
12,"0hard/1128soft"
15,"0hard/1171soft"
19,"0hard/1179soft"
22,"0hard/1181soft"
23,"0hard/1182soft"
29,"0hard/1189soft"
78,"0hard/1202soft"
89,"0hard/1203soft"
99,"0hard/1213soft"
105,"0hard/1222soft"
