"timeMillisSpent","score"
1,"-20hard/546soft"
1,"-10hard/522soft"
1,"-10hard/528soft"
2,"-5hard/527soft"
2,"-5hard/544soft"
2,"-5hard/576soft"
6,"-5hard/578soft"
