"timeMillisSpent","score"
2,"-6hard/1263soft"
7,"-3hard/1252soft"
8,"-1hard/1116soft"
8,"-1hard/1129soft"
9,"-1hard/1131soft"
10,"-1hard/1202soft"
10,"-1hard/1218soft"
12,"-1hard/1256soft"
18,"-1hard/1257soft"
19,"-1hard/1265soft"
21,"0hard/1204soft"
37,"0hard/1262soft"
37,"0hard/1272soft"
