"timeMillisSpent","score"
2,"0hard/813soft"
3,"0hard/1285soft"
4,"0hard/1740soft"
5,"0hard/1842soft"
7,"0hard/1855soft"
7,"0hard/1940soft"
8,"0hard/2031soft"
9,"0hard/2259soft"
11,"0hard/2444soft"
44,"0hard/2605soft"
491,"0hard/2617soft"
1763,"0hard/2625soft"
2438,"0hard/2642soft"
4190,"0hard/2652soft"
