"timeMillisSpent","score"
10,"0hard/-4646soft"
18,"0hard/-3327soft"
25,"0hard/-2609soft"
31,"0hard/-1963soft"
57,"0hard/-1813soft"
65,"0hard/-1404soft"
1423,"0hard/-1124soft"
13130,"0hard/-1108soft"
14989,"0hard/-1106soft"
20321,"0hard/-1080soft"
20899,"0hard/-1019soft"
22941,"0hard/-919soft"
26937,"0hard/-796soft"
