"timeMillisSpent","score"
1,"0hard/1161soft"
1,"0hard/1174soft"
1,"0hard/1195soft"
2,"0hard/1210soft"
3,"0hard/1216soft"
3,"0hard/1254soft"
8,"0hard/1256soft"
23,"0hard/1258soft"
29,"0hard/1267soft"
56,"0hard/1271soft"
325,"0hard/1274soft"
447,"0hard/1276soft"
