"timeMillisSpent","score"
15,"0hard/912soft"
24,"0hard/1290soft"
32,"0hard/1772soft"
40,"0hard/1989soft"
47,"0hard/2138soft"
62,"0hard/2152soft"
75,"0hard/2238soft"
87,"0hard/2338soft"
247,"0hard/2413soft"
309,"0hard/2464soft"
752,"0hard/2517soft"
896,"0hard/2591soft"
957,"0hard/2602soft"
4646,"0hard/2679soft"
4729,"0hard/2709soft"
7978,"0hard/2727soft"
