"timeMillisSpent","score"
40,"0hard/631soft"
69,"0hard/878soft"
81,"0hard/1000soft"
89,"0hard/1075soft"
98,"0hard/1131soft"
116,"0hard/1132soft"
135,"0hard/1189soft"
339,"0hard/1192soft"
349,"0hard/1195soft"
368,"0hard/1217soft"
613,"0hard/1222soft"
1182,"0hard/1227soft"
