"timeMillisSpent","score"
5,"0hard/912soft"
8,"0hard/1345soft"
12,"0hard/1768soft"
15,"0hard/1926soft"
18,"0hard/2133soft"
22,"0hard/2140soft"
35,"0hard/2187soft"
52,"0hard/2194soft"
68,"0hard/2218soft"
72,"0hard/2270soft"
95,"0hard/2322soft"
102,"0hard/2324soft"
111,"0hard/2327soft"
232,"0hard/2370soft"
264,"0hard/2402soft"
333,"0hard/2586soft"
1606,"0hard/2651soft"
13687,"0hard/2710soft"
21805,"0hard/2711soft"
