"timeMillisSpent","score"
1,"0hard/-5654soft"
1,"0hard/-5275soft"
1,"0hard/-4421soft"
2,"0hard/-4092soft"
2,"0hard/-4001soft"
2,"0hard/-3337soft"
14,"0hard/-3039soft"
20,"0hard/-2804soft"
227,"0hard/-2569soft"
263,"0hard/-2514soft"
436,"0hard/-2464soft"
439,"0hard/-2360soft"
469,"0hard/-1978soft"
517,"0hard/-1724soft"
579,"0hard/-1669soft"
723,"0hard/-1589soft"
946,"0hard/-1501soft"
1271,"0hard/-1463soft"
1570,"0hard/-1435soft"
1634,"0hard/-1192soft"
2955,"0hard/-767soft"
3461,"0hard/-492soft"
