"timeMillisSpent","score"
1,"0hard/346soft"
2,"0hard/376soft"
2,"0hard/394soft"
2,"0hard/421soft"
2,"0hard/444soft"
2,"0hard/467soft"
4,"0hard/472soft"
11,"0hard/502soft"
12,"0hard/504soft"
21,"0hard/506soft"
22,"0hard/514soft"
30,"0hard/518soft"
32,"0hard/553soft"
40,"0hard/554soft"
98,"0hard/563soft"
111,"0hard/583soft"
210,"0hard/594soft"
