"timeMillisSpent","score"
3,"0hard/631soft"
4,"0hard/819soft"
5,"0hard/934soft"
7,"0hard/1019soft"
9,"0hard/1023soft"
10,"0hard/1051soft"
12,"0hard/1068soft"
13,"0hard/1087soft"
15,"0hard/1124soft"
16,"0hard/1136soft"
17,"0hard/1183soft"
26,"0hard/1205soft"
29,"0hard/1209soft"
53,"0hard/1211soft"
96,"0hard/1217soft"
557,"0hard/1227soft"
