"timeMillisSpent","score"
14,"0hard/-1201soft"
27,"0hard/-690soft"
37,"0hard/-189soft"
47,"0hard/169soft"
58,"0hard/672soft"
68,"0hard/935soft"
81,"0hard/936soft"
103,"0hard/1048soft"
117,"0hard/1084soft"
133,"0hard/1095soft"
159,"0hard/1190soft"
201,"0hard/1226soft"
258,"0hard/1232soft"
538,"0hard/1234soft"
557,"0hard/1308soft"
1913,"0hard/1313soft"
1926,"0hard/1440soft"
2423,"0hard/1601soft"
2466,"0hard/1651soft"
2481,"0hard/1765soft"
8016,"0hard/1826soft"
16529,"0hard/1856soft"
