"timeMillisSpent","score"
1,"0hard/1121soft"
1,"0hard/1183soft"
1,"0hard/1207soft"
3,"0hard/1227soft"
3,"0hard/1248soft"
10,"0hard/1253soft"
20,"0hard/1260soft"
21,"0hard/1263soft"
36,"0hard/1271soft"
95,"0hard/1274soft"
3191,"0hard/1275soft"
5210,"0hard/1276soft"
