"timeMillisSpent","score"
3,"0hard/1999soft"
6,"0hard/2311soft"
11,"0hard/2321soft"
87,"0hard/2330soft"
1470,"0hard/2334soft"
1487,"0hard/2340soft"
1577,"0hard/2352soft"
16414,"0hard/2371soft"
16425,"0hard/2402soft"
