"timeMillisSpent","score"
3,"0hard/1186soft"
5,"0hard/1209soft"
11,"0hard/1222soft"
13,"0hard/1240soft"
17,"0hard/1255soft"
21,"0hard/1260soft"
40,"0hard/1263soft"
70,"0hard/1269soft"
86,"0hard/1275soft"
