"timeMillisSpent","score"
1,"0hard/-6484soft"
19,"0hard/-6453soft"
24,"0hard/-6351soft"
24,"0hard/-6329soft"
26,"0hard/-5428soft"
26,"0hard/-4951soft"
33,"0hard/-4556soft"
33,"0hard/-3770soft"
61,"0hard/-3720soft"
64,"0hard/-3572soft"
80,"0hard/-3077soft"
129,"0hard/-2163soft"
163,"0hard/-2041soft"
895,"0hard/-1772soft"
1646,"0hard/-1744soft"
4371,"0hard/-1723soft"
4378,"0hard/-1640soft"
