"timeMillisSpent","score"
1,"0hard/624soft"
1,"0hard/715soft"
1,"0hard/857soft"
1,"0hard/865soft"
3,"0hard/912soft"
4,"0hard/972soft"
4,"0hard/978soft"
4,"0hard/981soft"
5,"0hard/990soft"
7,"0hard/996soft"
7,"0hard/1044soft"
8,"0hard/1046soft"
8,"0hard/1057soft"
8,"0hard/1127soft"
8,"0hard/1148soft"
28,"0hard/1156soft"
44,"0hard/1158soft"
70,"0hard/1169soft"
71,"0hard/1180soft"
499,"0hard/1183soft"
506,"0hard/1193soft"
807,"0hard/1194soft"
894,"0hard/1195soft"
1933,"0hard/1198soft"
