"timeMillisSpent","score"
1,"0hard/624soft"
1,"0hard/744soft"
2,"0hard/754soft"
2,"0hard/775soft"
3,"0hard/795soft"
6,"0hard/930soft"
6,"0hard/1012soft"
14,"0hard/1026soft"
14,"0hard/1072soft"
20,"0hard/1098soft"
44,"0hard/1142soft"
49,"0hard/1174soft"
105,"0hard/1178soft"
153,"0hard/1182soft"
474,"0hard/1185soft"
474,"0hard/1186soft"
697,"0hard/1190soft"
982,"0hard/1194soft"
2446,"0hard/1195soft"
3978,"0hard/1200soft"
