"timeMillisSpent","score"
3,"0hard/1186soft"
6,"0hard/1209soft"
11,"0hard/1222soft"
15,"0hard/1240soft"
18,"0hard/1255soft"
22,"0hard/1260soft"
42,"0hard/1263soft"
72,"0hard/1269soft"
88,"0hard/1275soft"
