"timeMillisSpent","score"
1,"0hard/493soft"
1,"0hard/515soft"
1,"0hard/516soft"
2,"0hard/543soft"
2,"0hard/547soft"
2,"0hard/553soft"
2,"0hard/554soft"
4,"0hard/560soft"
4,"0hard/575soft"
11,"0hard/577soft"
132,"0hard/580soft"
