"timeMillisSpent","score"
1,"0hard/513soft"
1,"0hard/520soft"
2,"0hard/524soft"
2,"0hard/539soft"
2,"0hard/560soft"
2,"0hard/563soft"
2,"0hard/574soft"
3,"0hard/575soft"
6,"0hard/583soft"
58,"0hard/587soft"
521,"0hard/597soft"
