"timeMillisSpent","score"
15,"-5hard/562soft"
30,"-5hard/568soft"
47,"-5hard/575soft"
90,"-5hard/590soft"
100,"-5hard/593soft"
212,"-5hard/594soft"
244,"-5hard/595soft"
