"timeMillisSpent","score"
46,"0hard/-1203soft"
71,"0hard/-699soft"
85,"0hard/-198soft"
97,"0hard/221soft"
108,"0hard/431soft"
118,"0hard/506soft"
139,"0hard/644soft"
279,"0hard/647soft"
286,"0hard/931soft"
301,"0hard/960soft"
382,"0hard/1100soft"
413,"0hard/1113soft"
462,"0hard/1128soft"
515,"0hard/1174soft"
934,"0hard/1180soft"
939,"0hard/1534soft"
1950,"0hard/1619soft"
2554,"0hard/1627soft"
2773,"0hard/1810soft"
3691,"0hard/1813soft"
