"timeMillisSpent","score"
3,"0hard/-4646soft"
5,"0hard/-4031soft"
8,"0hard/-3961soft"
10,"0hard/-3713soft"
12,"0hard/-2977soft"
14,"0hard/-2923soft"
18,"0hard/-2732soft"
23,"0hard/-2658soft"
30,"0hard/-2512soft"
31,"0hard/-2510soft"
44,"0hard/-2357soft"
47,"0hard/-1984soft"
362,"0hard/-1881soft"
979,"0hard/-1750soft"
1029,"0hard/-1515soft"
1031,"0hard/-1416soft"
2577,"0hard/-1288soft"
2611,"0hard/-1279soft"
18180,"0hard/-1215soft"
25131,"0hard/-1102soft"
25133,"0hard/-1073soft"
