"timeMillisSpent","score"
1,"0hard/1079soft"
1,"0hard/1099soft"
1,"0hard/1137soft"
2,"0hard/1176soft"
2,"0hard/1200soft"
5,"0hard/1201soft"
5,"0hard/1204soft"
5,"0hard/1206soft"
7,"0hard/1217soft"
7,"0hard/1223soft"
8,"0hard/1234soft"
17,"0hard/1235soft"
19,"0hard/1238soft"
20,"0hard/1247soft"
23,"0hard/1259soft"
29,"0hard/1260soft"
32,"0hard/1271soft"
