"timeMillisSpent","score"
3,"0hard/520soft"
4,"0hard/535soft"
6,"0hard/547soft"
9,"0hard/556soft"
14,"0hard/570soft"
17,"0hard/573soft"
21,"0hard/587soft"
634,"0hard/591soft"
827,"0hard/593soft"
1013,"0hard/595soft"
3690,"0hard/596soft"
5227,"0hard/599soft"
6043,"0hard/600soft"
20721,"0hard/603soft"
