"timeMillisSpent","score"
2,"0hard/-2077soft"
2,"0hard/-1295soft"
2,"0hard/-1004soft"
2,"0hard/-801soft"
2,"0hard/-594soft"
2,"0hard/-403soft"
2,"0hard/4soft"
2,"0hard/201soft"
7,"0hard/214soft"
22,"0hard/437soft"
32,"0hard/543soft"
33,"0hard/974soft"
139,"0hard/1051soft"
404,"0hard/1209soft"
770,"0hard/1252soft"
812,"0hard/1314soft"
839,"0hard/1511soft"
1035,"0hard/1685soft"
2349,"0hard/1687soft"
