"timeMillisSpent","score"
1,"-20hard/1263soft"
1,"-15hard/1252soft"
1,"-5hard/1116soft"
1,"-5hard/1129soft"
2,"-5hard/1131soft"
2,"-5hard/1202soft"
2,"-5hard/1218soft"
2,"-5hard/1256soft"
2,"-5hard/1257soft"
2,"-5hard/1265soft"
2,"0hard/1204soft"
4,"0hard/1262soft"
4,"0hard/1272soft"
