"timeMillisSpent","score"
2,"0hard/1161soft"
2,"0hard/1172soft"
4,"0hard/1219soft"
5,"0hard/1255soft"
7,"0hard/1256soft"
8,"0hard/1258soft"
12,"0hard/1267soft"
190,"0hard/1269soft"
251,"0hard/1271soft"
267,"0hard/1277soft"
394,"0hard/1280soft"
