"timeMillisSpent","score"
7,"0hard/631soft"
11,"0hard/864soft"
17,"0hard/1068soft"
21,"0hard/1186soft"
142,"0hard/1191soft"
150,"0hard/1207soft"
320,"0hard/1217soft"
906,"0hard/1219soft"
9528,"0hard/1220soft"
26268,"0hard/1222soft"
