"timeMillisSpent","score"
1,"0hard/737soft"
1,"0hard/1119soft"
2,"0hard/1534soft"
2,"0hard/1551soft"
3,"0hard/1554soft"
3,"0hard/1607soft"
3,"0hard/1624soft"
11,"0hard/1735soft"
13,"0hard/1863soft"
17,"0hard/2104soft"
31,"0hard/2132soft"
33,"0hard/2177soft"
45,"0hard/2265soft"
52,"0hard/2267soft"
69,"0hard/2273soft"
74,"0hard/2327soft"
90,"0hard/2433soft"
105,"0hard/2442soft"
152,"0hard/2573soft"
607,"0hard/2581soft"
1207,"0hard/2586soft"
2291,"0hard/2609soft"
2301,"0hard/2690soft"
