"timeMillisSpent","score"
4,"0hard/-1203soft"
9,"0hard/-695soft"
14,"0hard/-314soft"
20,"0hard/123soft"
24,"0hard/242soft"
30,"0hard/435soft"
35,"0hard/629soft"
47,"0hard/688soft"
52,"0hard/1021soft"
306,"0hard/1023soft"
314,"0hard/1105soft"
366,"0hard/1207soft"
693,"0hard/1217soft"
714,"0hard/1218soft"
719,"0hard/1574soft"
1928,"0hard/1615soft"
2543,"0hard/1657soft"
3483,"0hard/1757soft"
21617,"0hard/1806soft"
