"timeMillisSpent","score"
2,"0hard/1079soft"
2,"0hard/1099soft"
2,"0hard/1137soft"
2,"0hard/1176soft"
3,"0hard/1200soft"
5,"0hard/1201soft"
5,"0hard/1204soft"
5,"0hard/1206soft"
8,"0hard/1217soft"
8,"0hard/1223soft"
8,"0hard/1234soft"
16,"0hard/1235soft"
19,"0hard/1238soft"
20,"0hard/1247soft"
25,"0hard/1259soft"
29,"0hard/1260soft"
34,"0hard/1271soft"
