"timeMillisSpent","score"
1,"-20hard/1883soft"
1,"-5hard/1759soft"
1,"-5hard/1888soft"
1,"0hard/1417soft"
1,"0hard/1648soft"
2,"0hard/1869soft"
2,"0hard/1918soft"
6,"0hard/1939soft"
99,"0hard/1994soft"
101,"0hard/2088soft"
137,"0hard/2095soft"
138,"0hard/2112soft"
138,"0hard/2119soft"
269,"0hard/2133soft"
375,"0hard/2151soft"
477,"0hard/2169soft"
1081,"0hard/2189soft"
1478,"0hard/2220soft"
2713,"0hard/2276soft"
6714,"0hard/2278soft"
30000,"0hard/2288soft"
