"timeMillisSpent","score"
14,"0hard/-4457soft"
29,"0hard/-3409soft"
42,"0hard/-2302soft"
57,"0hard/-1872soft"
74,"0hard/-1239soft"
128,"0hard/-1083soft"
21346,"0hard/-915soft"
21364,"0hard/-649soft"
