"timeMillisSpent","score"
5,"0hard/1186soft"
10,"0hard/1207soft"
20,"0hard/1208soft"
26,"0hard/1238soft"
33,"0hard/1251soft"
40,"0hard/1271soft"
62,"0hard/1275soft"
5000,"0hard/1278soft"
