"timeMillisSpent","score"
1,"-20hard/546soft"
1,"-5hard/544soft"
2,"-5hard/545soft"
2,"-5hard/558soft"
2,"-5hard/565soft"
2,"-5hard/576soft"
8,"-5hard/587soft"
44,"-5hard/591soft"
