"timeMillisSpent","score"
2,"0hard/624soft"
2,"0hard/744soft"
2,"0hard/754soft"
2,"0hard/775soft"
4,"0hard/795soft"
5,"0hard/930soft"
5,"0hard/1012soft"
11,"0hard/1026soft"
11,"0hard/1072soft"
17,"0hard/1098soft"
40,"0hard/1142soft"
45,"0hard/1174soft"
101,"0hard/1178soft"
148,"0hard/1182soft"
474,"0hard/1185soft"
474,"0hard/1186soft"
694,"0hard/1190soft"
990,"0hard/1194soft"
2516,"0hard/1195soft"
4109,"0hard/1200soft"
