"timeMillisSpent","score"
1,"0hard/624soft"
1,"0hard/715soft"
1,"0hard/857soft"
1,"0hard/865soft"
2,"0hard/912soft"
3,"0hard/972soft"
3,"0hard/978soft"
3,"0hard/981soft"
5,"0hard/990soft"
5,"0hard/996soft"
6,"0hard/1044soft"
6,"0hard/1046soft"
6,"0hard/1057soft"
6,"0hard/1127soft"
6,"0hard/1148soft"
26,"0hard/1156soft"
42,"0hard/1158soft"
69,"0hard/1169soft"
69,"0hard/1180soft"
490,"0hard/1183soft"
497,"0hard/1193soft"
791,"0hard/1194soft"
874,"0hard/1195soft"
1941,"0hard/1198soft"
