"timeMillisSpent","score"
2,"0hard/1390soft"
4,"0hard/1424soft"
11,"0hard/1448soft"
14,"0hard/1482soft"
44,"0hard/1541soft"
655,"0hard/1543soft"
3489,"0hard/1547soft"
5161,"0hard/1552soft"
5266,"0hard/1555soft"
6208,"0hard/1556soft"
6212,"0hard/1577soft"
14609,"0hard/1589soft"
