"timeMillisSpent","score"
3,"0hard/631soft"
4,"0hard/819soft"
4,"0hard/934soft"
5,"0hard/1019soft"
7,"0hard/1023soft"
8,"0hard/1051soft"
9,"0hard/1068soft"
10,"0hard/1087soft"
11,"0hard/1124soft"
13,"0hard/1136soft"
14,"0hard/1183soft"
23,"0hard/1205soft"
26,"0hard/1209soft"
50,"0hard/1211soft"
92,"0hard/1217soft"
571,"0hard/1227soft"
