"timeMillisSpent","score"
1,"0hard/1121soft"
2,"0hard/1183soft"
2,"0hard/1207soft"
3,"0hard/1227soft"
4,"0hard/1248soft"
11,"0hard/1253soft"
26,"0hard/1260soft"
26,"0hard/1263soft"
43,"0hard/1271soft"
101,"0hard/1274soft"
3180,"0hard/1275soft"
