"timeMillisSpent","score"
1,"-5hard/1620soft"
1,"0hard/1608soft"
1,"0hard/1610soft"
4,"0hard/1614soft"
24,"0hard/1653soft"
81,"0hard/1700soft"
1177,"0hard/1709soft"
23444,"0hard/1731soft"
