"timeMillisSpent","score"
45,"0hard/912soft"
68,"0hard/1345soft"
82,"0hard/1740soft"
93,"0hard/1922soft"
101,"0hard/1958soft"
112,"0hard/2066soft"
146,"0hard/2086soft"
154,"0hard/2181soft"
278,"0hard/2373soft"
447,"0hard/2418soft"
449,"0hard/2467soft"
513,"0hard/2481soft"
670,"0hard/2490soft"
714,"0hard/2619soft"
1528,"0hard/2657soft"
9180,"0hard/2661soft"
