"timeMillisSpent","score"
2,"0hard/427soft"
3,"0hard/436soft"
3,"0hard/474soft"
5,"0hard/554soft"
7,"0hard/566soft"
10,"0hard/569soft"
21,"0hard/576soft"
21,"0hard/590soft"
177,"0hard/596soft"
480,"0hard/603soft"
1143,"0hard/613soft"
21039,"0hard/615soft"
29736,"0hard/618soft"
